:START_ID(Transaction),:END_ID(Terminal),:TYPE
75595,T133,AT_TERMINAL
75596,T64,AT_TERMINAL
75597,T184,AT_TERMINAL
75598,T147,AT_TERMINAL
75599,T0,AT_TERMINAL
75600,T67,AT_TERMINAL
75601,T2,AT_TERMINAL
75602,T120,AT_TERMINAL
75603,T199,AT_TERMINAL
75604,T6,AT_TERMINAL
75605,T85,AT_TERMINAL
75606,T151,AT_TERMINAL
75607,T79,AT_TERMINAL
75608,T43,AT_TERMINAL
75609,T38,AT_TERMINAL
75610,T198,AT_TERMINAL
75611,T38,AT_TERMINAL
75612,T108,AT_TERMINAL
75613,T54,AT_TERMINAL
75614,T17,AT_TERMINAL
75615,T118,AT_TERMINAL
75616,T163,AT_TERMINAL
75617,T135,AT_TERMINAL
75618,T88,AT_TERMINAL
75619,T56,AT_TERMINAL
75620,T103,AT_TERMINAL
75621,T194,AT_TERMINAL
75622,T154,AT_TERMINAL
75623,T24,AT_TERMINAL
75624,T17,AT_TERMINAL
75625,T93,AT_TERMINAL
75626,T6,AT_TERMINAL
75627,T108,AT_TERMINAL
75628,T127,AT_TERMINAL
75629,T9,AT_TERMINAL
75630,T62,AT_TERMINAL
75631,T26,AT_TERMINAL
75632,T163,AT_TERMINAL
75633,T165,AT_TERMINAL
75634,T199,AT_TERMINAL
75635,T35,AT_TERMINAL
75636,T157,AT_TERMINAL
75637,T68,AT_TERMINAL
75638,T41,AT_TERMINAL
75639,T59,AT_TERMINAL
75640,T86,AT_TERMINAL
75641,T135,AT_TERMINAL
75642,T3,AT_TERMINAL
75643,T101,AT_TERMINAL
75644,T135,AT_TERMINAL
75645,T64,AT_TERMINAL
75646,T166,AT_TERMINAL
75647,T3,AT_TERMINAL
75648,T46,AT_TERMINAL
75649,T154,AT_TERMINAL
75650,T63,AT_TERMINAL
75651,T105,AT_TERMINAL
75652,T165,AT_TERMINAL
75653,T184,AT_TERMINAL
75654,T10,AT_TERMINAL
75655,T151,AT_TERMINAL
75656,T1,AT_TERMINAL
75657,T130,AT_TERMINAL
75658,T179,AT_TERMINAL
75659,T21,AT_TERMINAL
75660,T41,AT_TERMINAL
75661,T94,AT_TERMINAL
75662,T189,AT_TERMINAL
75663,T37,AT_TERMINAL
75664,T153,AT_TERMINAL
75665,T65,AT_TERMINAL
75666,T47,AT_TERMINAL
75667,T198,AT_TERMINAL
75668,T150,AT_TERMINAL
75669,T135,AT_TERMINAL
75670,T148,AT_TERMINAL
75671,T184,AT_TERMINAL
75672,T163,AT_TERMINAL
75673,T119,AT_TERMINAL
75674,T11,AT_TERMINAL
75675,T180,AT_TERMINAL
75676,T151,AT_TERMINAL
75677,T58,AT_TERMINAL
75678,T25,AT_TERMINAL
75679,T3,AT_TERMINAL
75680,T177,AT_TERMINAL
75681,T198,AT_TERMINAL
75682,T4,AT_TERMINAL
75683,T165,AT_TERMINAL
75684,T134,AT_TERMINAL
75685,T193,AT_TERMINAL
75686,T32,AT_TERMINAL
75687,T40,AT_TERMINAL
75688,T8,AT_TERMINAL
75689,T56,AT_TERMINAL
75690,T43,AT_TERMINAL
75691,T138,AT_TERMINAL
75692,T82,AT_TERMINAL
75693,T80,AT_TERMINAL
75694,T119,AT_TERMINAL
75695,T132,AT_TERMINAL
75696,T64,AT_TERMINAL
75697,T42,AT_TERMINAL
75698,T12,AT_TERMINAL
75699,T40,AT_TERMINAL
75700,T47,AT_TERMINAL
75701,T147,AT_TERMINAL
75702,T169,AT_TERMINAL
75703,T59,AT_TERMINAL
75704,T89,AT_TERMINAL
75705,T4,AT_TERMINAL
75706,T31,AT_TERMINAL
75707,T169,AT_TERMINAL
75708,T184,AT_TERMINAL
75709,T116,AT_TERMINAL
75710,T134,AT_TERMINAL
75711,T111,AT_TERMINAL
75712,T74,AT_TERMINAL
75713,T188,AT_TERMINAL
75714,T53,AT_TERMINAL
75715,T134,AT_TERMINAL
75716,T112,AT_TERMINAL
75717,T58,AT_TERMINAL
75718,T79,AT_TERMINAL
75719,T15,AT_TERMINAL
75720,T112,AT_TERMINAL
75721,T119,AT_TERMINAL
75722,T154,AT_TERMINAL
75723,T42,AT_TERMINAL
75724,T57,AT_TERMINAL
75725,T84,AT_TERMINAL
75726,T154,AT_TERMINAL
75727,T33,AT_TERMINAL
75728,T157,AT_TERMINAL
75729,T27,AT_TERMINAL
75730,T135,AT_TERMINAL
75731,T173,AT_TERMINAL
75732,T111,AT_TERMINAL
75733,T151,AT_TERMINAL
75734,T4,AT_TERMINAL
75735,T168,AT_TERMINAL
75736,T151,AT_TERMINAL
75737,T97,AT_TERMINAL
75738,T82,AT_TERMINAL
75739,T116,AT_TERMINAL
75740,T79,AT_TERMINAL
75741,T165,AT_TERMINAL
75742,T33,AT_TERMINAL
75743,T17,AT_TERMINAL
75744,T22,AT_TERMINAL
75745,T120,AT_TERMINAL
75746,T118,AT_TERMINAL
75747,T199,AT_TERMINAL
75748,T27,AT_TERMINAL
75749,T80,AT_TERMINAL
75750,T184,AT_TERMINAL
75751,T44,AT_TERMINAL
75752,T88,AT_TERMINAL
75753,T137,AT_TERMINAL
75754,T195,AT_TERMINAL
75755,T119,AT_TERMINAL
75756,T66,AT_TERMINAL
75757,T168,AT_TERMINAL
75758,T165,AT_TERMINAL
75759,T35,AT_TERMINAL
75760,T173,AT_TERMINAL
75761,T92,AT_TERMINAL
75762,T27,AT_TERMINAL
75763,T169,AT_TERMINAL
75764,T184,AT_TERMINAL
75765,T37,AT_TERMINAL
75766,T56,AT_TERMINAL
75767,T188,AT_TERMINAL
75768,T41,AT_TERMINAL
75769,T58,AT_TERMINAL
75770,T199,AT_TERMINAL
75771,T56,AT_TERMINAL
75772,T36,AT_TERMINAL
75773,T82,AT_TERMINAL
75774,T3,AT_TERMINAL
75775,T6,AT_TERMINAL
75776,T11,AT_TERMINAL
75777,T148,AT_TERMINAL
75778,T97,AT_TERMINAL
75779,T122,AT_TERMINAL
75780,T34,AT_TERMINAL
75781,T159,AT_TERMINAL
75782,T26,AT_TERMINAL
75783,T40,AT_TERMINAL
75784,T68,AT_TERMINAL
75785,T86,AT_TERMINAL
75786,T89,AT_TERMINAL
75787,T175,AT_TERMINAL
75788,T37,AT_TERMINAL
75789,T187,AT_TERMINAL
75790,T3,AT_TERMINAL
75791,T33,AT_TERMINAL
75792,T69,AT_TERMINAL
75793,T14,AT_TERMINAL
75794,T66,AT_TERMINAL
75795,T91,AT_TERMINAL
75796,T40,AT_TERMINAL
75797,T118,AT_TERMINAL
75798,T21,AT_TERMINAL
75799,T134,AT_TERMINAL
75800,T191,AT_TERMINAL
75801,T135,AT_TERMINAL
75802,T153,AT_TERMINAL
75803,T199,AT_TERMINAL
75804,T134,AT_TERMINAL
75805,T37,AT_TERMINAL
75806,T133,AT_TERMINAL
75807,T13,AT_TERMINAL
75808,T128,AT_TERMINAL
75809,T99,AT_TERMINAL
75810,T60,AT_TERMINAL
75811,T153,AT_TERMINAL
75812,T94,AT_TERMINAL
75813,T44,AT_TERMINAL
75814,T198,AT_TERMINAL
75815,T112,AT_TERMINAL
75816,T199,AT_TERMINAL
75817,T115,AT_TERMINAL
75818,T133,AT_TERMINAL
75819,T54,AT_TERMINAL
75820,T110,AT_TERMINAL
75821,T177,AT_TERMINAL
75822,T142,AT_TERMINAL
75823,T17,AT_TERMINAL
75824,T120,AT_TERMINAL
75825,T185,AT_TERMINAL
75826,T96,AT_TERMINAL
75827,T12,AT_TERMINAL
75828,T129,AT_TERMINAL
75829,T99,AT_TERMINAL
75830,T187,AT_TERMINAL
75831,T43,AT_TERMINAL
75832,T69,AT_TERMINAL
75833,T51,AT_TERMINAL
75834,T141,AT_TERMINAL
75835,T37,AT_TERMINAL
75836,T96,AT_TERMINAL
75837,T17,AT_TERMINAL
75838,T16,AT_TERMINAL
75839,T99,AT_TERMINAL
75840,T114,AT_TERMINAL
75841,T144,AT_TERMINAL
75842,T42,AT_TERMINAL
75843,T166,AT_TERMINAL
75844,T74,AT_TERMINAL
75845,T126,AT_TERMINAL
75846,T2,AT_TERMINAL
75847,T18,AT_TERMINAL
75848,T37,AT_TERMINAL
75849,T94,AT_TERMINAL
75850,T3,AT_TERMINAL
75851,T172,AT_TERMINAL
75852,T110,AT_TERMINAL
75853,T68,AT_TERMINAL
75854,T173,AT_TERMINAL
75855,T69,AT_TERMINAL
75856,T162,AT_TERMINAL
75857,T26,AT_TERMINAL
75858,T164,AT_TERMINAL
75859,T58,AT_TERMINAL
75860,T199,AT_TERMINAL
75861,T124,AT_TERMINAL
75862,T5,AT_TERMINAL
75863,T104,AT_TERMINAL
75864,T43,AT_TERMINAL
75865,T56,AT_TERMINAL
75866,T42,AT_TERMINAL
75867,T119,AT_TERMINAL
75868,T160,AT_TERMINAL
75869,T5,AT_TERMINAL
75870,T94,AT_TERMINAL
75871,T68,AT_TERMINAL
75872,T63,AT_TERMINAL
75873,T79,AT_TERMINAL
75874,T131,AT_TERMINAL
75875,T191,AT_TERMINAL
75876,T100,AT_TERMINAL
75877,T116,AT_TERMINAL
75878,T198,AT_TERMINAL
75879,T169,AT_TERMINAL
75880,T58,AT_TERMINAL
75881,T36,AT_TERMINAL
75882,T33,AT_TERMINAL
75883,T79,AT_TERMINAL
75884,T2,AT_TERMINAL
75885,T101,AT_TERMINAL
75886,T40,AT_TERMINAL
75887,T94,AT_TERMINAL
75888,T15,AT_TERMINAL
75889,T134,AT_TERMINAL
75890,T59,AT_TERMINAL
75891,T130,AT_TERMINAL
75892,T139,AT_TERMINAL
75893,T66,AT_TERMINAL
75894,T143,AT_TERMINAL
75895,T24,AT_TERMINAL
75896,T40,AT_TERMINAL
75897,T152,AT_TERMINAL
75898,T135,AT_TERMINAL
75899,T24,AT_TERMINAL
75900,T85,AT_TERMINAL
75901,T26,AT_TERMINAL
75902,T27,AT_TERMINAL
75903,T199,AT_TERMINAL
75904,T116,AT_TERMINAL
75905,T80,AT_TERMINAL
75906,T119,AT_TERMINAL
75907,T119,AT_TERMINAL
75908,T61,AT_TERMINAL
75909,T103,AT_TERMINAL
75910,T99,AT_TERMINAL
75911,T153,AT_TERMINAL
75912,T154,AT_TERMINAL
75913,T112,AT_TERMINAL
75914,T191,AT_TERMINAL
75915,T28,AT_TERMINAL
75916,T184,AT_TERMINAL
75917,T160,AT_TERMINAL
75918,T54,AT_TERMINAL
75919,T29,AT_TERMINAL
75920,T100,AT_TERMINAL
75921,T137,AT_TERMINAL
75922,T44,AT_TERMINAL
75923,T166,AT_TERMINAL
75924,T43,AT_TERMINAL
75925,T100,AT_TERMINAL
75926,T78,AT_TERMINAL
75927,T90,AT_TERMINAL
75928,T134,AT_TERMINAL
75929,T43,AT_TERMINAL
75930,T150,AT_TERMINAL
75931,T23,AT_TERMINAL
75932,T83,AT_TERMINAL
75933,T100,AT_TERMINAL
75934,T171,AT_TERMINAL
75935,T67,AT_TERMINAL
75936,T139,AT_TERMINAL
75937,T61,AT_TERMINAL
75938,T5,AT_TERMINAL
75939,T33,AT_TERMINAL
75940,T82,AT_TERMINAL
75941,T128,AT_TERMINAL
75942,T191,AT_TERMINAL
75943,T146,AT_TERMINAL
75944,T36,AT_TERMINAL
75945,T37,AT_TERMINAL
75946,T75,AT_TERMINAL
75947,T186,AT_TERMINAL
75948,T177,AT_TERMINAL
75949,T122,AT_TERMINAL
75950,T168,AT_TERMINAL
75951,T166,AT_TERMINAL
75952,T135,AT_TERMINAL
75953,T160,AT_TERMINAL
75954,T117,AT_TERMINAL
75955,T99,AT_TERMINAL
75956,T130,AT_TERMINAL
75957,T84,AT_TERMINAL
75958,T83,AT_TERMINAL
75959,T142,AT_TERMINAL
75960,T58,AT_TERMINAL
75961,T151,AT_TERMINAL
75962,T133,AT_TERMINAL
75963,T180,AT_TERMINAL
75964,T93,AT_TERMINAL
75965,T43,AT_TERMINAL
75966,T37,AT_TERMINAL
75967,T25,AT_TERMINAL
75968,T134,AT_TERMINAL
75969,T124,AT_TERMINAL
75970,T43,AT_TERMINAL
75971,T33,AT_TERMINAL
75972,T142,AT_TERMINAL
75973,T109,AT_TERMINAL
75974,T84,AT_TERMINAL
75975,T94,AT_TERMINAL
75976,T138,AT_TERMINAL
75977,T89,AT_TERMINAL
75978,T56,AT_TERMINAL
75979,T121,AT_TERMINAL
75980,T43,AT_TERMINAL
75981,T75,AT_TERMINAL
75982,T131,AT_TERMINAL
75983,T124,AT_TERMINAL
75984,T123,AT_TERMINAL
75985,T115,AT_TERMINAL
75986,T135,AT_TERMINAL
75987,T94,AT_TERMINAL
75988,T177,AT_TERMINAL
75989,T183,AT_TERMINAL
75990,T181,AT_TERMINAL
75991,T199,AT_TERMINAL
75992,T0,AT_TERMINAL
75993,T198,AT_TERMINAL
75994,T159,AT_TERMINAL
75995,T108,AT_TERMINAL
75996,T59,AT_TERMINAL
75997,T41,AT_TERMINAL
75998,T128,AT_TERMINAL
75999,T84,AT_TERMINAL
76000,T175,AT_TERMINAL
76001,T95,AT_TERMINAL
76002,T135,AT_TERMINAL
76003,T37,AT_TERMINAL
76004,T66,AT_TERMINAL
76005,T157,AT_TERMINAL
76006,T118,AT_TERMINAL
76007,T6,AT_TERMINAL
76008,T121,AT_TERMINAL
76009,T58,AT_TERMINAL
76010,T35,AT_TERMINAL
76011,T42,AT_TERMINAL
76012,T79,AT_TERMINAL
76013,T50,AT_TERMINAL
76014,T163,AT_TERMINAL
76015,T128,AT_TERMINAL
76016,T106,AT_TERMINAL
76017,T79,AT_TERMINAL
76018,T134,AT_TERMINAL
76019,T75,AT_TERMINAL
76020,T110,AT_TERMINAL
76021,T193,AT_TERMINAL
76022,T106,AT_TERMINAL
76023,T117,AT_TERMINAL
76024,T5,AT_TERMINAL
76025,T82,AT_TERMINAL
76026,T184,AT_TERMINAL
76027,T124,AT_TERMINAL
76028,T122,AT_TERMINAL
76029,T11,AT_TERMINAL
76030,T15,AT_TERMINAL
76031,T179,AT_TERMINAL
76032,T26,AT_TERMINAL
76033,T58,AT_TERMINAL
76034,T72,AT_TERMINAL
76035,T132,AT_TERMINAL
76036,T138,AT_TERMINAL
76037,T7,AT_TERMINAL
76038,T149,AT_TERMINAL
76039,T135,AT_TERMINAL
76040,T115,AT_TERMINAL
76041,T30,AT_TERMINAL
76042,T191,AT_TERMINAL
76043,T18,AT_TERMINAL
76044,T86,AT_TERMINAL
76045,T175,AT_TERMINAL
76046,T132,AT_TERMINAL
76047,T61,AT_TERMINAL
76048,T125,AT_TERMINAL
76049,T181,AT_TERMINAL
76050,T37,AT_TERMINAL
76051,T178,AT_TERMINAL
76052,T80,AT_TERMINAL
76053,T31,AT_TERMINAL
76054,T134,AT_TERMINAL
76055,T27,AT_TERMINAL
76056,T152,AT_TERMINAL
76057,T99,AT_TERMINAL
76058,T139,AT_TERMINAL
76059,T6,AT_TERMINAL
76060,T43,AT_TERMINAL
76061,T46,AT_TERMINAL
76062,T11,AT_TERMINAL
76063,T153,AT_TERMINAL
76064,T103,AT_TERMINAL
76065,T158,AT_TERMINAL
76066,T67,AT_TERMINAL
76067,T184,AT_TERMINAL
76068,T96,AT_TERMINAL
76069,T93,AT_TERMINAL
76070,T14,AT_TERMINAL
76071,T195,AT_TERMINAL
76072,T181,AT_TERMINAL
76073,T21,AT_TERMINAL
76074,T94,AT_TERMINAL
76075,T35,AT_TERMINAL
76076,T187,AT_TERMINAL
76077,T168,AT_TERMINAL
76078,T92,AT_TERMINAL
76079,T47,AT_TERMINAL
76080,T80,AT_TERMINAL
76081,T18,AT_TERMINAL
76082,T41,AT_TERMINAL
76083,T94,AT_TERMINAL
76084,T35,AT_TERMINAL
76085,T48,AT_TERMINAL
76086,T35,AT_TERMINAL
76087,T186,AT_TERMINAL
76088,T54,AT_TERMINAL
76089,T34,AT_TERMINAL
76090,T110,AT_TERMINAL
76091,T172,AT_TERMINAL
76092,T58,AT_TERMINAL
76093,T60,AT_TERMINAL
76094,T119,AT_TERMINAL
76095,T92,AT_TERMINAL
76096,T157,AT_TERMINAL
76097,T100,AT_TERMINAL
76098,T94,AT_TERMINAL
76099,T96,AT_TERMINAL
76100,T16,AT_TERMINAL
76101,T138,AT_TERMINAL
76102,T28,AT_TERMINAL
76103,T92,AT_TERMINAL
76104,T82,AT_TERMINAL
76105,T62,AT_TERMINAL
76106,T101,AT_TERMINAL
76107,T33,AT_TERMINAL
76108,T151,AT_TERMINAL
76109,T172,AT_TERMINAL
76110,T88,AT_TERMINAL
76111,T28,AT_TERMINAL
76112,T113,AT_TERMINAL
76113,T136,AT_TERMINAL
76114,T34,AT_TERMINAL
76115,T33,AT_TERMINAL
76116,T64,AT_TERMINAL
76117,T165,AT_TERMINAL
76118,T128,AT_TERMINAL
76119,T121,AT_TERMINAL
76120,T43,AT_TERMINAL
76121,T176,AT_TERMINAL
76122,T138,AT_TERMINAL
76123,T51,AT_TERMINAL
76124,T172,AT_TERMINAL
76125,T165,AT_TERMINAL
76126,T120,AT_TERMINAL
76127,T99,AT_TERMINAL
76128,T163,AT_TERMINAL
76129,T168,AT_TERMINAL
76130,T119,AT_TERMINAL
76131,T65,AT_TERMINAL
76132,T186,AT_TERMINAL
76133,T0,AT_TERMINAL
76134,T170,AT_TERMINAL
76135,T42,AT_TERMINAL
76136,T106,AT_TERMINAL
76137,T107,AT_TERMINAL
76138,T14,AT_TERMINAL
76139,T149,AT_TERMINAL
76140,T28,AT_TERMINAL
76141,T112,AT_TERMINAL
76142,T143,AT_TERMINAL
76143,T106,AT_TERMINAL
76144,T123,AT_TERMINAL
76145,T37,AT_TERMINAL
76146,T40,AT_TERMINAL
76147,T154,AT_TERMINAL
76148,T12,AT_TERMINAL
76149,T69,AT_TERMINAL
76150,T96,AT_TERMINAL
76151,T58,AT_TERMINAL
76152,T91,AT_TERMINAL
76153,T7,AT_TERMINAL
76154,T159,AT_TERMINAL
76155,T116,AT_TERMINAL
76156,T119,AT_TERMINAL
76157,T118,AT_TERMINAL
76158,T77,AT_TERMINAL
76159,T100,AT_TERMINAL
76160,T46,AT_TERMINAL
76161,T123,AT_TERMINAL
76162,T106,AT_TERMINAL
76163,T99,AT_TERMINAL
76164,T18,AT_TERMINAL
76165,T180,AT_TERMINAL
76166,T74,AT_TERMINAL
76167,T156,AT_TERMINAL
76168,T175,AT_TERMINAL
76169,T74,AT_TERMINAL
76170,T104,AT_TERMINAL
76171,T41,AT_TERMINAL
76172,T163,AT_TERMINAL
76173,T79,AT_TERMINAL
76174,T163,AT_TERMINAL
76175,T5,AT_TERMINAL
76176,T60,AT_TERMINAL
76177,T129,AT_TERMINAL
76178,T104,AT_TERMINAL
76179,T14,AT_TERMINAL
76180,T68,AT_TERMINAL
76181,T80,AT_TERMINAL
76182,T37,AT_TERMINAL
76183,T30,AT_TERMINAL
76184,T144,AT_TERMINAL
76185,T117,AT_TERMINAL
76186,T35,AT_TERMINAL
76187,T105,AT_TERMINAL
76188,T96,AT_TERMINAL
76189,T115,AT_TERMINAL
76190,T50,AT_TERMINAL
76191,T150,AT_TERMINAL
76192,T78,AT_TERMINAL
76193,T138,AT_TERMINAL
76194,T150,AT_TERMINAL
76195,T168,AT_TERMINAL
76196,T33,AT_TERMINAL
76197,T193,AT_TERMINAL
76198,T52,AT_TERMINAL
76199,T44,AT_TERMINAL
76200,T72,AT_TERMINAL
76201,T59,AT_TERMINAL
76202,T147,AT_TERMINAL
76203,T151,AT_TERMINAL
76204,T128,AT_TERMINAL
76205,T135,AT_TERMINAL
76206,T117,AT_TERMINAL
76207,T59,AT_TERMINAL
76208,T27,AT_TERMINAL
76209,T156,AT_TERMINAL
76210,T16,AT_TERMINAL
76211,T65,AT_TERMINAL
76212,T134,AT_TERMINAL
76213,T35,AT_TERMINAL
76214,T23,AT_TERMINAL
76215,T95,AT_TERMINAL
76216,T187,AT_TERMINAL
76217,T97,AT_TERMINAL
76218,T13,AT_TERMINAL
76219,T67,AT_TERMINAL
76220,T65,AT_TERMINAL
76221,T135,AT_TERMINAL
76222,T47,AT_TERMINAL
76223,T90,AT_TERMINAL
76224,T40,AT_TERMINAL
76225,T175,AT_TERMINAL
76226,T154,AT_TERMINAL
76227,T186,AT_TERMINAL
76228,T175,AT_TERMINAL
76229,T141,AT_TERMINAL
76230,T35,AT_TERMINAL
76231,T99,AT_TERMINAL
76232,T18,AT_TERMINAL
76233,T63,AT_TERMINAL
76234,T110,AT_TERMINAL
76235,T196,AT_TERMINAL
76236,T66,AT_TERMINAL
76237,T42,AT_TERMINAL
76238,T0,AT_TERMINAL
76239,T47,AT_TERMINAL
76240,T141,AT_TERMINAL
76241,T92,AT_TERMINAL
76242,T42,AT_TERMINAL
76243,T4,AT_TERMINAL
76244,T85,AT_TERMINAL
76245,T17,AT_TERMINAL
76246,T33,AT_TERMINAL
76247,T188,AT_TERMINAL
76248,T106,AT_TERMINAL
76249,T156,AT_TERMINAL
76250,T38,AT_TERMINAL
76251,T123,AT_TERMINAL
76252,T72,AT_TERMINAL
76253,T47,AT_TERMINAL
76254,T43,AT_TERMINAL
76255,T54,AT_TERMINAL
76256,T31,AT_TERMINAL
76257,T85,AT_TERMINAL
76258,T57,AT_TERMINAL
76259,T160,AT_TERMINAL
76260,T83,AT_TERMINAL
76261,T44,AT_TERMINAL
76262,T130,AT_TERMINAL
76263,T91,AT_TERMINAL
76264,T165,AT_TERMINAL
76265,T20,AT_TERMINAL
76266,T22,AT_TERMINAL
76267,T38,AT_TERMINAL
76268,T161,AT_TERMINAL
76269,T72,AT_TERMINAL
76270,T135,AT_TERMINAL
76271,T26,AT_TERMINAL
76272,T85,AT_TERMINAL
76273,T159,AT_TERMINAL
76274,T56,AT_TERMINAL
76275,T154,AT_TERMINAL
76276,T72,AT_TERMINAL
76277,T130,AT_TERMINAL
76278,T67,AT_TERMINAL
76279,T33,AT_TERMINAL
76280,T32,AT_TERMINAL
76281,T128,AT_TERMINAL
76282,T20,AT_TERMINAL
76283,T1,AT_TERMINAL
76284,T33,AT_TERMINAL
76285,T152,AT_TERMINAL
76286,T79,AT_TERMINAL
76287,T35,AT_TERMINAL
76288,T195,AT_TERMINAL
76289,T80,AT_TERMINAL
76290,T186,AT_TERMINAL
76291,T28,AT_TERMINAL
76292,T192,AT_TERMINAL
76293,T132,AT_TERMINAL
76294,T166,AT_TERMINAL
76295,T56,AT_TERMINAL
76296,T102,AT_TERMINAL
76297,T108,AT_TERMINAL
76298,T163,AT_TERMINAL
76299,T88,AT_TERMINAL
76300,T134,AT_TERMINAL
76301,T196,AT_TERMINAL
76302,T2,AT_TERMINAL
76303,T135,AT_TERMINAL
76304,T5,AT_TERMINAL
76305,T4,AT_TERMINAL
76306,T82,AT_TERMINAL
76307,T89,AT_TERMINAL
76308,T135,AT_TERMINAL
76309,T14,AT_TERMINAL
76310,T112,AT_TERMINAL
76311,T166,AT_TERMINAL
76312,T92,AT_TERMINAL
76313,T48,AT_TERMINAL
76314,T74,AT_TERMINAL
76315,T193,AT_TERMINAL
76316,T45,AT_TERMINAL
76317,T34,AT_TERMINAL
76318,T47,AT_TERMINAL
76319,T177,AT_TERMINAL
76320,T130,AT_TERMINAL
76321,T83,AT_TERMINAL
76322,T82,AT_TERMINAL
76323,T55,AT_TERMINAL
76324,T48,AT_TERMINAL
76325,T20,AT_TERMINAL
76326,T89,AT_TERMINAL
76327,T112,AT_TERMINAL
76328,T160,AT_TERMINAL
76329,T122,AT_TERMINAL
76330,T54,AT_TERMINAL
76331,T65,AT_TERMINAL
76332,T37,AT_TERMINAL
76333,T21,AT_TERMINAL
76334,T97,AT_TERMINAL
76335,T89,AT_TERMINAL
76336,T184,AT_TERMINAL
76337,T28,AT_TERMINAL
76338,T31,AT_TERMINAL
76339,T24,AT_TERMINAL
76340,T184,AT_TERMINAL
76341,T43,AT_TERMINAL
76342,T35,AT_TERMINAL
76343,T152,AT_TERMINAL
76344,T161,AT_TERMINAL
76345,T33,AT_TERMINAL
76346,T159,AT_TERMINAL
76347,T160,AT_TERMINAL
76348,T80,AT_TERMINAL
76349,T80,AT_TERMINAL
76350,T67,AT_TERMINAL
76351,T86,AT_TERMINAL
76352,T180,AT_TERMINAL
76353,T143,AT_TERMINAL
76354,T20,AT_TERMINAL
76355,T76,AT_TERMINAL
76356,T99,AT_TERMINAL
76357,T163,AT_TERMINAL
76358,T142,AT_TERMINAL
76359,T0,AT_TERMINAL
76360,T128,AT_TERMINAL
76361,T57,AT_TERMINAL
76362,T13,AT_TERMINAL
76363,T96,AT_TERMINAL
76364,T175,AT_TERMINAL
76365,T138,AT_TERMINAL
76366,T97,AT_TERMINAL
76367,T29,AT_TERMINAL
76368,T169,AT_TERMINAL
76369,T99,AT_TERMINAL
76370,T96,AT_TERMINAL
76371,T4,AT_TERMINAL
76372,T53,AT_TERMINAL
76373,T105,AT_TERMINAL
76374,T34,AT_TERMINAL
76375,T22,AT_TERMINAL
76376,T150,AT_TERMINAL
76377,T65,AT_TERMINAL
76378,T110,AT_TERMINAL
76379,T59,AT_TERMINAL
76380,T173,AT_TERMINAL
76381,T130,AT_TERMINAL
76382,T58,AT_TERMINAL
76383,T68,AT_TERMINAL
76384,T135,AT_TERMINAL
76385,T130,AT_TERMINAL
76386,T182,AT_TERMINAL
76387,T7,AT_TERMINAL
76388,T41,AT_TERMINAL
76389,T71,AT_TERMINAL
76390,T35,AT_TERMINAL
76391,T149,AT_TERMINAL
76392,T173,AT_TERMINAL
76393,T58,AT_TERMINAL
76394,T156,AT_TERMINAL
76395,T68,AT_TERMINAL
76396,T58,AT_TERMINAL
76397,T14,AT_TERMINAL
76398,T168,AT_TERMINAL
76399,T108,AT_TERMINAL
76400,T99,AT_TERMINAL
76401,T77,AT_TERMINAL
76402,T147,AT_TERMINAL
76403,T175,AT_TERMINAL
76404,T34,AT_TERMINAL
76405,T187,AT_TERMINAL
76406,T135,AT_TERMINAL
76407,T69,AT_TERMINAL
76408,T46,AT_TERMINAL
76409,T103,AT_TERMINAL
76410,T189,AT_TERMINAL
76411,T35,AT_TERMINAL
76412,T134,AT_TERMINAL
76413,T47,AT_TERMINAL
76414,T197,AT_TERMINAL
76415,T39,AT_TERMINAL
76416,T178,AT_TERMINAL
76417,T123,AT_TERMINAL
76418,T2,AT_TERMINAL
76419,T97,AT_TERMINAL
76420,T84,AT_TERMINAL
76421,T67,AT_TERMINAL
76422,T134,AT_TERMINAL
76423,T47,AT_TERMINAL
76424,T82,AT_TERMINAL
76425,T119,AT_TERMINAL
76426,T182,AT_TERMINAL
76427,T116,AT_TERMINAL
76428,T99,AT_TERMINAL
76429,T197,AT_TERMINAL
76430,T62,AT_TERMINAL
76431,T81,AT_TERMINAL
76432,T53,AT_TERMINAL
76433,T93,AT_TERMINAL
76434,T129,AT_TERMINAL
76435,T80,AT_TERMINAL
76436,T77,AT_TERMINAL
76437,T1,AT_TERMINAL
76438,T123,AT_TERMINAL
76439,T56,AT_TERMINAL
76440,T132,AT_TERMINAL
76441,T32,AT_TERMINAL
76442,T41,AT_TERMINAL
76443,T84,AT_TERMINAL
76444,T29,AT_TERMINAL
76445,T43,AT_TERMINAL
76446,T80,AT_TERMINAL
76447,T115,AT_TERMINAL
76448,T80,AT_TERMINAL
76449,T143,AT_TERMINAL
76450,T68,AT_TERMINAL
76451,T64,AT_TERMINAL
76452,T42,AT_TERMINAL
76453,T35,AT_TERMINAL
76454,T153,AT_TERMINAL
76455,T32,AT_TERMINAL
76456,T97,AT_TERMINAL
76457,T172,AT_TERMINAL
76458,T166,AT_TERMINAL
76459,T94,AT_TERMINAL
76460,T4,AT_TERMINAL
76461,T67,AT_TERMINAL
76462,T4,AT_TERMINAL
76463,T132,AT_TERMINAL
76464,T104,AT_TERMINAL
76465,T122,AT_TERMINAL
76466,T90,AT_TERMINAL
76467,T187,AT_TERMINAL
